genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
AHCYL1	ACC	0.349224549535842	0.0258468480112199	1.58759241097615	Underexpression	****	8.7e-19	18.0604807473814	Mutation	Tumor mutational burden	0.174	NS	0.162	NS			0.632	NS
AHCYL1	COAD	0.183535633053369	0.0399449961552795	1.39853761630638	Underexpression	****	1.9e-05	4.72124639904717	Mutation	Tumor mutational burden	0.086	NS	0.00233	Risky	0.00187	Risky	0.0391	Risky
AHCYL2	COAD	0.603294578204229	2.29152606912771e-25	24.6398751977193	Overexpression	***	0.00044	3.35654732351381	Mutation	Tumor mutational burden	0.118	NS	0.035	Risky	0.0247	Risky	0.147	NS
AK2	LUAD	0.137944839507653	0.0179222685769965	1.74660701877467	Overexpression	****	5.2e-95	94.2839966563652	Mutation	Microsatellite instability	0.992	NS	0.996	NS	0.0175	Risky	0.0915	NS
AK2	PRAD	0.14379676123299	0.0159231800975388	1.7979701928238	Overexpression	****	2.9e-22	21.537602002101	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AK2	PRAD	0.99011586199549	0	Inf	Overexpression	****	2.9e-22	21.537602002101	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AK2	PRAD	0.439553930064714	1.03938191142758e-23	22.9832248455616	Overexpression	****	2.9e-22	21.537602002101	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AK5	GBM	0.25732307560161	0.0442426604374417	1.35415876555145	Underexpression	****	6.9e-40	39.1611509092627	Mutation	Microsatellite instability	0.418	NS	0.359	NS			0.954	NS
AK5	KIRC	0.482369861750642	7.96285822246667e-21	20.098931016755	Underexpression	****	4.2e-28	27.3767507096021	Mutation	Tumor mutational burden	3.46e-05	Risky					6.46e-05	Risky
AK5	KIRC	0.179505608163032	0.0117509451127581	1.92992720226468	Underexpression	****	4.2e-28	27.3767507096021	Mutation	Stemness	3.46e-05	Risky					6.46e-05	Risky
AK5	LUAD	0.137783610307611	2.57613153446792e-67	66.5890319661433	Underexpression	****	1.9e-09	8.72124639904717	Mutation	Microsatellite instability	0.0825	NS	0.0666	NS	0.725	NS	0.926	NS
AK5	LUAD	0.214113838931647	1.03039140477534e-05	4.98699777272709	Underexpression	****	1.9e-09	8.72124639904717	Mutation	Tumor mutational burden	0.0825	NS	0.0666	NS	0.725	NS	0.926	NS
AK5	LUSC	0.20596821010472	5.7853148507779e-05	4.23767300071662	Underexpression	*	0.023	1.63827216398241	Mutation	Tumor mutational burden	0.218	NS	0.404	NS	0.883	NS	0.085	NS
AK5	SARC	0.809144227785883	6.81820377377249e-53	52.166330023274	Unchanged	ns	0.96	0.0177287669604316	Mutation	Tumor mutational burden	0.996	NS	0.997	NS			0.212	NS
AK5	SKCM	0.271248875117877	0.0373699671869266	1.42747728348681	Underexpression	****	6.5e-25	24.1870866433571	Mutation	Microsatellite instability	0.863	NS	0.591	NS			0.827	NS
AK5	UCEC	0.736126068118731	6.14562690283551e-29	28.2114338090256	Unchanged	ns	0.63	0.200659450546418	Mutation	Tumor mutational burden	0.997	NS	0.998	NS	0.998	NS	0.997	NS
AK7	HNSC	0.208475444177073	4.03574195562447e-05	4.39407661023272	Underexpression	**	0.0029	2.53760200210104	Mutation	Tumor mutational burden	0.992	NS	0.994	NS	0.997	NS	0.873	NS
AK7	LGG	0.196752024140936	0.000152369779886393	3.81710115983373	Underexpression	****	2e-77	76.698970004336	Mutation	Microsatellite instability	0.118	NS	0.101	NS	0.998	NS	0.139	NS
AK7	PRAD	0.697399921576867	3.61930698008526e-71	70.4413745796155	Unchanged	ns	0.7	0.154901959985743	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.997	NS	0.0694	NS
AK7	PRAD	0.305147430206257	8.7321947639461e-11	10.0588765862973	Unchanged	ns	0.7	0.154901959985743	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.997	NS	0.0694	NS
AK8	PRAD	0.305147430206257	6.30658510729441e-11	10.2002057390938	Overexpression	*	0.013	1.88605664769316	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.164	NS
AK8	PRAD	0.699080852465861	1.12436306158559e-71	70.9490934305967	Overexpression	*	0.013	1.88605664769316	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.997	NS	0.164	NS
AKR1A1	HNSC	0.429876371112675	2.2703995112319e-22	21.6438977153808	Unchanged	ns	0.73	0.136677139879544	Mutation	Tumor mutational burden	0.484	NS					0.993	NS
AKR1B1	READ	0.512935803656055	2.78938079695894e-05	4.55449219325311	Underexpression	****	1e-27	27	Mutation	Microsatellite instability	0.041	Risky	0.0578	NS	0.0969	NS	0.552	NS
AKR1B10	LUSC	0.140613779288901	0.0247847755076678	1.60581501043737	Overexpression	****	1.7e-115	114.769551078622	Mutation	Tumor mutational burden	0.00299	Risky	0.0082	Risky			0.0118	Risky
AKR1B15	COAD	0.632517254071533	1.38441231648537e-28	27.8587345456407	Underexpression	*	0.013	1.88605664769316	Mutation	Tumor mutational burden	0.215	NS	0.414	NS	0.0247	Risky	0.948	NS
AKR1C1	BRCA	0.305467838249445	4.99104035452587e-15	14.3018089186778	Underexpression	****	2.3e-122	121.638272163982	Mutation	Microsatellite instability	0.995	NS	0.997	NS	0.996	NS	0.995	NS
AKR1C1	COAD	0.219781635945477	0.0206136724383226	1.68584462939408	Underexpression	****	7e-68	67.1549019599858	Mutation	Microsatellite instability	0.952	NS	0.517	NS	0.998	NS	0.748	NS
AKR1C1	GBM	0.70065323002152	3.92869905717993e-22	21.4057512373658	Underexpression	****	3.6e-26	25.4436974992327	Mutation	Tumor mutational burden	0.285	NS	0.223	NS			0.822	NS
AKR1C1	HNSC	0.769007148150786	4.46265908442567e-96	95.3504062889175	Unchanged	ns	0.69	0.161150909262745	Mutation	Microsatellite instability	0.993	NS	0.994	NS	0.997	NS	0.994	NS
AKR1C1	HNSC	0.589181310016397	4.17483342598301e-46	45.3793608479935	Unchanged	ns	0.69	0.161150909262745	Mutation	Tumor mutational burden	0.993	NS	0.994	NS	0.997	NS	0.994	NS
AKR1C1	PRAD	0.439553930064714	1.94884108392671e-23	22.7102235734979	Underexpression	****	2.6e-39	38.5850266520292	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AKR1C1	PRAD	0.99011586199549	0	Inf	Underexpression	****	2.6e-39	38.5850266520292	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AKR1C1	PRAD	0.14379676123299	0.0260561128868817	1.58409037287872	Underexpression	****	2.6e-39	38.5850266520292	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
AKR1C2	BLCA	0.598329950942868	1.70682929520507e-39	38.7678099117251	Unchanged	ns	0.088	1.05551732784983	Mutation	Tumor mutational burden	0.993	NS	0.994	NS	0.997	NS	0.992	NS
AKR1C2	LGG	0.676594169896272	1.84009395319137e-67	66.7351600018215	Underexpression	****	1.6e-10	9.79588001734407	Mutation	Microsatellite instability	0.994	NS	0.994	NS			0.52	NS
AKR1C2	LGG	0.999084886026812	0	Inf	Underexpression	****	1.6e-10	9.79588001734407	Mutation	Tumor mutational burden	0.994	NS	0.994	NS			0.52	NS
AKR1C2	LUAD	0.180512443374179	0.00033217562637352	3.47863223738682	Underexpression	***	0.00076	3.11918640771921	Mutation	Tumor mutational burden	0.218	NS	0.994	NS	0.995	NS	0.792	NS
AKR1C2	LUSC	0.152704659631227	0.006030137753189	2.21967276667137	Overexpression	****	3.4e-60	59.4685210829577	Mutation	Tumor mutational burden	0.994	NS					0.995	NS
AKR1C3	ACC	0.383310449390895	0.00753586708360953	2.12286677016263	Unchanged	ns	0.62	0.207608310501746	Mutation	Microsatellite instability	0.00907	Risky	0.00974	Risky			0.00378	Risky
AKR1C3	COAD	0.415373693528077	6.16789466578343e-11	10.2098630516983	Unchanged	ns	0.15	0.823908740944319	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.998	NS	0.936	NS
AKR1C3	READ	0.880690222164249	1.43341177008457e-26	25.8436290337567	Overexpression	**	0.008	2.09691001300806	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.999	NS	0.998	NS
AKR1C3	SKCM	0.284211768552689	5.4305256080614e-09	8.26515813401455	Underexpression	****	2.1e-167	166.677780705266	Mutation	Tumor mutational burden	0.502	NS	0.443	NS			0.56	NS
AKR1C3	UCEC	0.400487316496084	6.84331494761732e-07	6.16473347215264	Underexpression	*	0.014	1.85387196432176	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.998	NS	0.996	NS
AKR1C4	STAD	0.270563899600061	2.93285680399014e-07	6.53270914082275	Overexpression	****	8.1e-50	49.0915149811213	Mutation	Tumor mutational burden	0.507	NS	0.856	NS	0.0786	NS	0.402	NS
AKR1D1	ACC	0.464094157004461	0.00351087006995491	2.45458524257844	Unchanged	ns	0.077	1.11350927482752	Mutation	Microsatellite instability	0.203	NS	0.192	NS			0.0384	Risky
AKR1D1	SARC	0.223144489575637	0.00758280534428158	2.12017009250209	Unchanged	ns	0.92	0.0362121726544447	Mutation	Tumor mutational burden	0.465	NS	0.367	NS	0.00976	Risky	0.0307	Risky
ALAD	LIHC	0.481343147896226	0.0172965631896344	1.76204018219231	Unchanged	ns	0.11	0.958607314841775	Mutation	Microsatellite instability	2.6e-05	Risky	4.07e-06	Risky	0.000404	Risky	0.00992	Risky
ALAD	LIHC	0.35906270032104	3.0494933231211e-05	4.5157723131949	Unchanged	ns	0.11	0.958607314841775	Mutation	Tumor mutational burden	2.6e-05	Risky	4.07e-06	Risky	0.000404	Risky	0.00992	Risky
ALAS1	CESC	0.206466969980227	0.00484965680928552	2.31428899358477	Overexpression	***	0.00011	3.95860731484178	Mutation	Microsatellite instability	0.0151	Risky	0.0092	Risky	0.998	NS	0.0333	Risky
ALAS1	SARC	0.234191693026887	0.00325593879972528	2.48732376692516	Unchanged	ns	0.45	0.346787486224656	Mutation	Tumor mutational burden	0.996	NS	0.996	NS	0.887	NS	0.875	NS
ALAS1	SKCM	-0.157181089089104	0.011863349360986	1.92579267997378	Overexpression	****	1.4e-131	130.853871964322	Mutation	Stemness	0.336	NS	0.992	NS			0.991	NS
ALAS2	BRCA	0.13303395335435	0.00650000953754488	2.18708600611098	Underexpression	****	2.1e-84	83.6777807052661	Mutation	Microsatellite instability	0.00368	Risky	0.00159	Risky	0.997	NS	0.0188	Risky
ALAS2	HNSC	0.387776246359921	6.73852748688287e-18	17.1714349957776	Unchanged	ns	0.81	0.0915149811213502	Mutation	Microsatellite instability	0.931	NS	0.995	NS	0.997	NS	0.992	NS
ALAS2	READ	0.501492182335325	6.86933666448994e-05	4.16308519843689	Underexpression	****	1e-06	6	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.999	NS	0.998	NS
ALAS2	UCS	0.686291552218616	5.32522125159602e-08	7.27366234350404	Underexpression	****	2.5e-08	7.60205999132796	Mutation	Tumor mutational burden	0.996	NS	0.99	NS	0.326	NS	0.767	NS
ALDH1A1	BRCA	0.314706101989786	4.29681662291587e-18	17.3668531804923	Underexpression	****	7.8e-119	118.10790539731	Mutation	Tumor mutational burden	0.131	NS	0.0501	NS	0.996	NS	0.221	NS
ALDH1A1	BRCA	0.303065621094619	9.31125256323263e-15	14.0309918931637	Underexpression	****	7.8e-119	118.10790539731	Mutation	Microsatellite instability	0.131	NS	0.0501	NS	0.996	NS	0.221	NS
ALDH1A1	STAD	0.292071090908595	2.41653540061767e-172	171.616806838357	Underexpression	****	6.8e-13	12.1674910872938	Mutation	Microsatellite instability	0.816	NS	0.995	NS	0.997	NS	0.995	NS
ALDH1A1	STAD	0.240712082837489	1.56451718730867e-09	8.80561966146485	Underexpression	****	6.8e-13	12.1674910872938	Mutation	Tumor mutational burden	0.816	NS	0.995	NS	0.997	NS	0.995	NS
ALDH1A3	BRCA	0.479448718329573	1.1834721707024e-44	43.926841950031	Underexpression	****	5.4e-53	52.267606240177	Mutation	Tumor mutational burden	0.0698	NS	0.00759	Risky	0.996	NS	0.112	NS
ALDH1A3	LUSC	0.576743422983202	7.70132312116086e-35	34.1134346547165	Overexpression	****	7.5e-05	4.1249387366083	Mutation	Microsatellite instability	0.821	NS	0.996	NS	0.0615	NS	0.258	NS
ALDH1B1	ESCA	0.55925932309644	2.15196292871422e-14	13.6671652144153	Underexpression	***	0.00022	3.65757731917779	Mutation	Tumor mutational burden	0.0978	NS	0.997	NS			0.995	NS
ALDH1B1	ESCA	0.232475548612771	0.0173892823120152	1.75971834176747	Underexpression	***	0.00022	3.65757731917779	Mutation	Microsatellite instability	0.0978	NS	0.997	NS			0.995	NS
ALDH1B1	LUSC	0.168284143208618	0.0100242778567683	1.99894690390648	Overexpression	****	2.1e-48	47.6777807052661	Mutation	Microsatellite instability	0.732	NS	0.834	NS	0.996	NS	0.523	NS
ALDH1B1	PRAD	0.305147430206257	6.79170703862474e-11	10.1680210557224	Unchanged	ns	0.13	0.886056647693163	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.514	NS
ALDH1B1	PRAD	0.699276445112704	9.34801373574113e-72	71.0292806581377	Unchanged	ns	0.13	0.886056647693163	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.514	NS
ALDH1B1	PRAD	0.143251856734002	0.0271757544171132	1.56581839076912	Unchanged	ns	0.13	0.886056647693163	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.514	NS
ALDH1B1	STAD	0.335332265896082	4.87118860120943e-11	10.3123650552201	Overexpression	****	9.4e-21	20.0268721464003	Mutation	Tumor mutational burden	0.0991	NS	0.0282	Risky	0.363	NS	0.474	NS
ALDH1L1	COAD	0.230380478166375	0.0155309064050766	1.80880319750801	Underexpression	****	5.1e-15	14.2924298239021	Mutation	Microsatellite instability	0.0977	NS	0.0117	Risky	0.998	NS	0.238	NS
ALDH1L1	ESCA	0.465704284722455	9.62506462850535e-10	9.01659634569385	Underexpression	****	2.9e-37	36.537602002101	Mutation	Microsatellite instability	0.506	NS	0.805	NS	0.998	NS	0.609	NS
ALDH1L2	ACC	0.417932038368138	2.4685320396405e-23	22.6075612316007	Underexpression	****	1.3e-17	16.8860566476932	Mutation	Microsatellite instability	0.27	NS	0.26	NS			0.503	NS
ALDH1L2	COAD	0.211584027388759	0.00264475990076848	2.57761374839415	Underexpression	****	2.3e-19	18.6382721639824	Mutation	Microsatellite instability	0.0592	NS	0.851	NS	0.543	NS	0.468	NS
ALDH1L2	COAD	0.370260503183545	1.35764491183203e-08	7.86721380369112	Underexpression	****	2.3e-19	18.6382721639824	Mutation	Tumor mutational burden	0.0592	NS	0.851	NS	0.543	NS	0.468	NS
ALDH1L2	LGG	0.476521142360148	8.51362165456786e-14	13.0698856537812	Overexpression	****	1.9e-80	79.7212463990472	Mutation	Microsatellite instability	0.403	NS	0.452	NS			0.247	NS
ALDH1L2	LGG	0.705732789264887	1.54229349892753e-75	74.8118329720467	Overexpression	****	1.9e-80	79.7212463990472	Mutation	Tumor mutational burden	0.403	NS	0.452	NS			0.247	NS
ALDH2	SARC	0.809144227785883	6.81820377377249e-53	52.166330023274	Underexpression	*	0.018	1.74472749489669	Mutation	Tumor mutational burden	0.996	NS	0.997	NS			0.212	NS
ALDH2	THCA	0.205455250957803	5.57987034872393e-05	4.25337589201008	Underexpression	****	1.5e-27	26.8239087409443	Mutation	Tumor mutational burden							0.998	NS
ALDH3A1	COAD	0.323488846996872	2.36461277413857e-05	4.62623996859373	Overexpression	****	6.3e-33	32.2006594505464	Mutation	Microsatellite instability	0.726	NS	0.996	NS	0.998	NS	0.996	NS
ALDH3A1	SKCM	0.266998949797072	6.11388527428759e-08	7.2136827149739	Underexpression	****	1.9e-53	52.7212463990472	Mutation	Tumor mutational burden	0.137	NS	0.115	NS			0.0297	Protective
ALDH3A1	STAD	0.350695721818541	3.83322543663966e-12	11.416435638609	Underexpression	****	2.4e-10	9.61978875828839	Mutation	Tumor mutational burden	0.652	NS	0.269	NS	0.811	NS	0.154	NS
ALDH3A1	STAD	0.294768693015921	8.18585083036578e-06	5.08693617370727	Underexpression	****	2.4e-10	9.61978875828839	Mutation	Microsatellite instability	0.652	NS	0.269	NS	0.811	NS	0.154	NS
ALDH3A2	BLCA	0.150257076326543	0.0299142768280241	1.52412149168187	Underexpression	***	1e-04	4	Mutation	Tumor mutational burden	0.992	NS	0.993	NS	0.997	NS	0.994	NS
ALDH3A2	BRCA	0.124809185635599	0.00634861974583198	2.19732068446013	Underexpression	****	6.4e-10	9.19382002601611	Mutation	Tumor mutational burden	0.996	NS	0.997	NS	0.996	NS	0.995	NS
ALDH3A2	COAD	0.348179335844432	4.0113858736752e-06	5.39670555922321	Underexpression	****	1.6e-06	5.79588001734407	Mutation	Microsatellite instability	0.369	NS	0.997	NS	0.998	NS	0.995	NS
ALDH3A2	STAD	0.210189523907963	0.00532052026691056	2.27404589815593	Overexpression	***	0.00011	3.95860731484178	Mutation	Microsatellite instability	0.27	NS	0.996	NS	0.572	NS	0.542	NS
ALDH3A2	UCEC	0.426208673754547	1.061163412986e-07	6.97421773212752	Unchanged	ns	0.45	0.346787486224656	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.998	NS	0.441	NS
ALDH3B2	COAD	0.427782152739446	1.00554508765427e-11	10.9975984512926	Overexpression	****	4e-55	54.397940008672	Mutation	Tumor mutational burden	0.00267	Risky	0.421	NS	0.452	NS	0.498	NS
ALDH5A1	LUSC	0.17434450583118	0.00747975350556718	2.12611271402537	Overexpression	****	1.9e-29	28.7212463990472	Mutation	Microsatellite instability	0.72	NS	0.996	NS	0.995	NS	0.994	NS
ALDH5A1	THYM	0.982068798556206	1.26541947136004e-09	8.89776548721592	Overexpression	****	1.3e-48	47.8860566476932	Mutation	Tumor mutational burden	0.00107	Risky					0.0147	Risky
ALDH6A1	LGG	0.468758499140237	1.30303836980099e-27	26.8850427956861	Overexpression	****	3e-45	44.5228787452803	Mutation	Microsatellite instability	0.994	NS	0.994	NS			0.622	NS
ALDH6A1	LGG	0.704342199991972	2.73050184758002e-75	74.5637575252652	Overexpression	****	3e-45	44.5228787452803	Mutation	Tumor mutational burden	0.994	NS	0.994	NS			0.622	NS
ALDH7A1	HNSC	0.138789985975622	0.0162499053663389	1.78914916385412	Underexpression	**	0.0063	2.20065945054642	Mutation	Tumor mutational burden	0.993	NS	0.994	NS			0.993	NS
ALDH8A1	LUAD	0.151554725503458	0.0133076484950292	1.87589867899989	Underexpression	****	1.4e-73	72.8538719643218	Mutation	Stemness	0.729	NS	0.284	NS	0.642	NS	0.24	NS
ALDH9A1	COAD	0.454914791979083	2.67782933337325e-13	12.5722171054182	Overexpression	****	7e-09	8.15490195998574	Mutation	Tumor mutational burden	0.727	NS	0.396	NS	0.0772	NS	0.263	NS
ALDH9A1	UCEC	0.361824232745004	1.47500971564278e-05	4.83120511905114	Underexpression	**	0.0011	2.95860731484178	Mutation	Tumor mutational burden	0.997	NS	0.998	NS	0.997	NS	0.996	NS
ALDOB	BRCA	0.251442981679484	1.82743078775127e-11	10.7381590625599	Underexpression	****	3.8e-74	73.4202164033832	Mutation	Tumor mutational burden	0.233	NS	0.996	NS	0.0315	Risky	0.0881	NS
ALDOB	SARC	0.519548659181219	6.22807560127778e-16	15.2056461242641	Unchanged	ns	0.74	0.130768280269024	Mutation	Tumor mutational burden	0.707	NS	0.837	NS	0.943	NS	0.738	NS
ALDOC	LUAD	0.125359033482392	0.0396677567279524	1.4015623588457	Overexpression	****	1.6e-08	7.79588001734407	Mutation	Tumor mutational burden	0.994	NS	0.995	NS			0.000533	Risky
ALLC	COAD	0.519609183714412	9.20232277595427e-18	17.0361025377135	Underexpression	****	2.5e-16	15.602059991328	Mutation	Tumor mutational burden	0.0936	NS	0.103	NS	0.0772	NS	0.0112	Risky
ALOX12	CESC	0.246969313399711	0.0335151007618085	1.47475947057932	Unchanged	ns	0.49	0.309803919971486	Mutation	Tumor mutational burden	0.996	NS	0.996	NS			0.996	NS
ALOX12	LUAD	0.223808731462545	6.08044742793963e-06	5.21606446211941	Underexpression	****	1.3e-89	88.8860566476932	Mutation	Tumor mutational burden	0.161	NS	0.335	NS	0.718	NS	0.879	NS
ALOX12	READ	0.615440247202936	5.89510809428553e-08	7.2295082271556	Underexpression	****	4.8e-33	32.3187587626244	Mutation	Microsatellite instability	0.117	NS	0.999	NS			0.998	NS
ALOX12B	LUSC	0.202105332452968	0.000171720222445386	3.76517855760967	Overexpression	****	4.8e-81	80.3187587626244	Mutation	Tumor mutational burden	0.332	NS					0.995	NS
ALOX12B	PRAD	0.305147430206257	8.7321947639461e-11	10.0588765862973	Underexpression	****	4.3e-05	4.36653154442041	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.077	NS	0.00264	Risky
ALOX12B	PRAD	0.698869879827685	1.362374287636e-71	70.8657035614952	Underexpression	****	4.3e-05	4.36653154442041	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.077	NS	0.00264	Risky
ALOX12B	THCA	0.257456418996607	1.40683522870925e-07	6.85175676500503	Overexpression	****	4.6e-26	25.3372421683184	Mutation	Tumor mutational burden	0.999	NS	0.999	NS			7.46e-05	Risky
ALOX12B	UCEC	0.362087121133224	1.97360602843477e-05	4.70473953695166	Overexpression	***	0.00043	3.36653154442041	Mutation	Tumor mutational burden	0.438	NS	0.659	NS	0.749	NS	0.602	NS
ALOX15	GBM	0.995984191856924	6.87554264834102e-155	154.162693019697	Underexpression	****	2.5e-27	26.602059991328	Mutation	Tumor mutational burden	0.994	NS	0.995	NS			0.994	NS
ALOX15	LGG	0.676594169896272	2.39212213914879e-67	66.6212166495147	Underexpression	****	3.4e-47	46.4685210829577	Mutation	Microsatellite instability	0.994	NS	0.994	NS			0.52	NS
ALOX15	LGG	0.999084886026812	0	Inf	Underexpression	****	3.4e-47	46.4685210829577	Mutation	Tumor mutational burden	0.994	NS	0.994	NS			0.52	NS
ALOX15	PRAD	0.439553930064714	1.55907286714137e-23	22.8071335865059	Overexpression	****	1e-18	18	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
ALOX15	PRAD	0.99011586199549	0	Inf	Overexpression	****	1e-18	18	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
ALOX15	PRAD	0.14379676123299	0.0202658655786858	1.69323484230379	Overexpression	****	1e-18	18	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
ALOX15	UCEC	0.220510085182564	0.0436189778452531	1.3603245157717	Overexpression	****	1.5e-09	8.82390874094432	Mutation	Tumor mutational burden	0.997	NS	0.998	NS	0.71	NS	0.831	NS
ALOX15B	BLCA	0.161817106992245	0.000474183898721786	3.32405319690992	Unchanged	ns	0.77	0.113509274827518	Mutation	Microsatellite instability	0.894	NS	0.824	NS	0.998	NS	0.836	NS
ALOX15B	BRCA	0.358316615655612	0.0218102368712948	1.66133961771623	Underexpression	****	6.2e-08	7.20760831050175	Mutation	Microsatellite instability	0.683	NS	0.996	NS	0.997	NS	0.995	NS
