genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
INMT	CHOL	-0.574290743325307	5.8728610033738e-05	4.23115027775097	Unchanged	ns	0.14	0.853871964321762	Gene expression	Stemness	0.882	NS	0.883	NS	0.268	NS	0.125	NS
INMT	COAD	-0.607180783449348	1.74117344020391e-85	84.7591579661763	Underexpression	****	4.3e-30	29.3665315444204	Gene expression	Stemness	0.0223	Risky	0.022	Risky	0.279	NS	0.608	NS
INMT	COAD	-0.215749918895928	0.000229497670678961	3.63922171804135	Underexpression	****	4.3e-30	29.3665315444204	Gene expression	Microsatellite instability	0.0223	Risky	0.022	Risky	0.279	NS	0.608	NS
INMT	ESCA	-0.587600886213175	1.96488370215274e-35	34.7066631496183	Underexpression	****	1.7e-64	63.7695510786217	Gene expression	Stemness	0.76	NS	0.979	NS	0.0799	NS	0.788	NS
INMT	HNSC	-0.329091478678746	7.78848395851336e-17	16.1085470702514	Underexpression	****	1.3e-05	4.88605664769316	Gene expression	Stemness	0.0371	Protective	0.132	NS	0.346	NS	0.179	NS
INMT	KIRC	-0.491409527636995	9.65950315976931e-52	51.0150452111124	Underexpression	****	1.5e-06	5.82390874094432	Gene expression	Stemness	8.65e-06	Protective	4.59e-06	Protective	0.69	NS	8.26e-05	Protective
INMT	KIRC	-0.173108635446278	0.000144691896414205	3.83955579121092	Underexpression	****	1.5e-06	5.82390874094432	Gene expression	Microsatellite instability	8.65e-06	Protective	4.59e-06	Protective	0.69	NS	8.26e-05	Protective
INMT	KIRC	-0.226933659362966	0.0133234849294783	1.87538216497884	Underexpression	****	1.5e-06	5.82390874094432	Gene expression	Tumor mutational burden	8.65e-06	Protective	4.59e-06	Protective	0.69	NS	8.26e-05	Protective
INMT	KIRP	-0.390571346575003	4.34273861382404e-06	5.36223630970986	Underexpression	****	1.1e-21	20.9586073148418	Gene expression	Stemness	0.00807	Risky	0.00158	Risky	0.0189	Risky	0.0228	Risky
INMT	LGG	-0.604281257080098	0.000222388411480156	3.65288784731187	Overexpression	****	1.3e-16	15.8860566476932	Gene expression	Stemness	0.000515	Risky	0.000241	Risky	0.968	NS	0.00458	Risky
INMT	LIHC	-0.711635745629892	3.06139814418592e-32	31.5140801854048	Underexpression	****	1.7e-37	36.7695510786217	Gene expression	Stemness	0.0221	Protective	0.00716	Protective	0.000304	Protective	0.000908	Protective
INMT	LUAD	-0.273231701882296	4.02068354004628e-12	11.3957001080013	Underexpression	****	3.1e-131	130.508638306166	Gene expression	Microsatellite instability	0.0013	Protective	0.000555	Protective	0.00657	Protective	0.0109	Protective
INMT	LUAD	-0.302943736815571	0.000341791407651592	3.46623885927592	Underexpression	****	3.1e-131	130.508638306166	Gene expression	Tumor mutational burden	0.0013	Protective	0.000555	Protective	0.00657	Protective	0.0109	Protective
INMT	LUAD	-0.725026475680202	2.53164276267316e-64	63.5965975771482	Underexpression	****	3.1e-131	130.508638306166	Gene expression	Stemness	0.0013	Protective	0.000555	Protective	0.00657	Protective	0.0109	Protective
INMT	LUSC	-0.70027452034235	9.53396748016077e-18	17.0207263337611	Underexpression	****	3.1e-131	130.508638306166	Gene expression	Stemness	0.0522	NS	0.567	NS	0.473	NS	0.605	NS
INMT	LUSC	-0.171849138902459	0.00589456349639241	2.22954834970833	Underexpression	****	3.1e-131	130.508638306166	Gene expression	Tumor mutational burden	0.0522	NS	0.567	NS	0.473	NS	0.605	NS
INMT	OV	-0.383381625012189	3.64029544919487e-134	133.438863367244	Underexpression	****	3.6e-40	39.4436974992327	Gene expression	Stemness	0.803	NS	0.902	NS	0.113	NS	0.475	NS
INMT	PAAD	-0.328687946436162	2.96364191423181e-09	8.52817427170078	Overexpression	****	6.3e-27	26.2006594505464	Gene expression	Microsatellite instability	0.678	NS	0.935	NS	0.413	NS	0.958	NS
INMT	PCPG	-0.360923547730084	2.42927456937303e-08	7.61452339617693	Underexpression	**	0.0046	2.33724216831843	Gene expression	Stemness	0.0534	NS	0.752	NS	0.625	NS	0.907	NS
INMT	PRAD	-0.824134541470324	1.28030125521315e-07	6.89268782872484	Underexpression	****	9.1e-39	38.0409586076789	Gene expression	Stemness	0.0796	NS	0.0085	Protective	0.0809	NS	0.0135	Protective
INMT	PRAD	-0.157200312320406	0.000113025233839167	3.94682458577604	Underexpression	****	9.1e-39	38.0409586076789	Gene expression	Tumor mutational burden	0.0796	NS	0.0085	Protective	0.0809	NS	0.0135	Protective
INMT	READ	-0.560048334844763	1.73384628168489e-07	6.76098940857565	Underexpression	****	2e-09	8.69897000433602	Gene expression	Stemness	0.885	NS	0.481	NS	0.781	NS	0.705	NS
INMT	SARC	-0.345200353119026	3.7003390133876e-25	24.4317584854198	Unchanged	ns	0.054	1.26760624017703	Gene expression	Stemness	0.016	Protective	0.0488	Protective	0.244	NS	0.0115	Protective
INMT	SKCM	-0.464424315542552	2.55419932327531e-21	20.5927452145038	Underexpression	****	1.8e-77	76.7447274948967	Gene expression	Stemness	0.0403	Protective	0.0558	NS			0.111	NS
INMT	STAD	-0.302884020855189	0.0191641045688766	1.71751146808095	Underexpression	****	9.4e-05	4.0268721464003	Gene expression	Microsatellite instability	0.0121	Risky	0.0141	Risky	0.0481	Risky	0.0114	Risky
INMT	STAD	-0.772310520143524	6.49920257733464e-92	91.1871399260507	Underexpression	****	9.4e-05	4.0268721464003	Gene expression	Stemness	0.0121	Risky	0.0141	Risky	0.0481	Risky	0.0114	Risky
INMT	STAD	-0.226988457353828	1.05436050933009e-10	9.97701086877928	Underexpression	****	9.4e-05	4.0268721464003	Gene expression	Tumor mutational burden	0.0121	Risky	0.0141	Risky	0.0481	Risky	0.0114	Risky
INMT	TGCT	-0.436237496161672	6.7258069910552e-05	4.17225559969197	Underexpression	****	2.6e-40	39.5850266520292	Gene expression	Stemness	0.24	NS	0.446	NS	0.636	NS	0.518	NS
INMT	THCA	-0.395738518234843	3.76011368717153e-78	77.4247990239647	Underexpression	****	2.6e-14	13.5850266520292	Gene expression	Stemness	0.349	NS	0.0939	NS	0.0279	Protective	0.0514	NS
INMT	THYM	-0.708852862896453	2.49348007388143e-14	13.6031940980042	Overexpression	****	8e-55	54.0969100130081	Gene expression	Stemness	0.915	NS	0.251	NS			0.996	NS
INMT	UCEC	-0.596747114179021	3.09903447740605e-13	12.508773592117	Underexpression	****	4.9e-37	36.3098039199715	Gene expression	Stemness	0.583	NS	0.339	NS	0.069	NS	0.417	NS
INMT	UCS	-0.484647832065663	1.86865424247983e-19	18.7284710487947	Underexpression	****	7.4e-20	19.130768280269	Gene expression	Stemness	0.685	NS	0.863	NS	0.188	NS	0.576	NS
INMT	UVM	-0.480678072189676	0.000666433965422517	3.17624287681785	""	""			Gene expression	Stemness	0.211	NS	0.172	NS			0.13	NS
INPP1	ACC	-0.367960771550432	0.0380927394115992	1.41915779424476	Underexpression	****	1.7e-13	12.7695510786217	Gene expression	Tumor mutational burden	0.368	NS	0.32	NS	0.0211	Risky	0.0882	NS
INPP1	CESC	-0.18693549640575	0.0209593857721414	1.6786214487722	Unchanged	ns	0.54	0.267606240177031	Gene expression	Microsatellite instability	0.214	NS	0.115	NS	0.106	NS	0.00675	Protective
INPP1	COAD	0.197153219932298	0.0343927777319085	1.46353274697754	Underexpression	****	3.6e-05	4.44369749923271	Gene expression	Tumor mutational burden	0.371	NS	0.729	NS	0.501	NS	0.8	NS
INPP1	GBM	0.294793641694266	7.51992922537861e-11	10.1237862467983	Underexpression	****	7.9e-06	5.10237290870956	Gene expression	Stemness	0.578	NS	0.582	NS			0.198	NS
INPP1	KIRC	-0.203518758897888	0.000356226867175041	3.44827332848357	Overexpression	****	1.4e-14	13.8538719643218	Gene expression	Microsatellite instability	2.9e-05	Protective	1.8e-06	Protective	0.633	NS	0.000662	Protective
INPP1	KIRP	-0.225413975850652	1.85464460609353e-11	10.7317392992024	Overexpression	***	0.00034	3.46852108295774	Gene expression	Stemness	0.296	NS	0.0663	NS	0.214	NS	0.899	NS
INPP1	THYM	0.353863173590867	0.00279167247996274	2.55413553464787	Overexpression	****	1.5e-45	44.8239087409443	Gene expression	Tumor mutational burden	0.000564	Risky	0.00513	Risky			0.123	NS
INPP4A	BRCA	-0.105986890880847	0.00617422436983921	2.20941759240939	Underexpression	****	1.1e-07	6.95860731484177	Gene expression	Stemness	0.206	NS	0.789	NS	0.822	NS	0.669	NS
INPP4A	KIRC	-0.12814779994485	0.0402297423749836	1.39545274857418	Overexpression	**	0.0034	2.46852108295775	Gene expression	Stemness	0.0921	NS	0.00635	Protective	0.935	NS	0.00148	Protective
INPP4A	KIRP	-0.23046262673012	0.0112637605686738	1.94831658980787	Underexpression	*	0.026	1.58502665202918	Gene expression	Stemness	0.186	NS	0.16	NS	0.0169	Risky	0.367	NS
INPP4A	LIHC	-0.19229612619213	3.11247230989194e-18	17.5068945035796	Unchanged	ns	0.73	0.136677139879544	Gene expression	Stemness	0.0229	Risky	0.0387	Risky	0.242	NS	0.0201	Risky
INPP4A	PRAD	-0.174646992310038	0.00115571531775677	2.93714913058108	Underexpression	****	8.7e-19	18.0604807473814	Gene expression	Stemness	0.667	NS	0.327	NS	0.269	NS	0.0301	Risky
INPP4B	BLCA	-0.166970196511369	0.0233920495747131	1.63093172432203	Overexpression	*	0.011	1.95860731484178	Gene expression	Microsatellite instability	0.0809	NS	0.0246	Protective	0.117	NS	0.0476	Protective
INPP4B	BLCA	-0.241869791453558	1.02140780762729e-05	4.99080082672672	Overexpression	*	0.011	1.95860731484178	Gene expression	Stemness	0.0809	NS	0.0246	Protective	0.117	NS	0.0476	Protective
INPP4B	BRCA	-0.11172044868212	3.8191697016645e-06	5.41803104367983	Overexpression	**	0.0011	2.95860731484178	Gene expression	Microsatellite instability	0.979	NS	0.124	NS	0.00737	Protective	0.0672	NS
INPP4B	BRCA	-0.430052036880242	5.19860251350023e-53	52.284113387566	Overexpression	**	0.0011	2.95860731484178	Gene expression	Stemness	0.979	NS	0.124	NS	0.00737	Protective	0.0672	NS
INPP4B	HNSC	-0.13792758667764	0.0351976893045212	1.45348584661378	Overexpression	*	0.016	1.79588001734408	Gene expression	Microsatellite instability	0.0526	NS	0.0304	Risky	0.765	NS	0.103	NS
INPP4B	HNSC	-0.329924125971773	7.51778565238871e-13	12.1239100610792	Overexpression	*	0.016	1.79588001734408	Gene expression	Stemness	0.0526	NS	0.0304	Risky	0.765	NS	0.103	NS
INPP4B	HNSC	-0.144343464627467	0.0413202952651075	1.38383658377515	Overexpression	*	0.016	1.79588001734408	Gene expression	Tumor mutational burden	0.0526	NS	0.0304	Risky	0.765	NS	0.103	NS
INPP4B	LIHC	-0.381693615796594	9.73732462637934e-08	7.01156035108899	Overexpression	****	5.3e-09	8.27572413039921	Gene expression	Stemness	0.00452	Protective	0.0413	Protective	0.0593	NS	0.0831	NS
INPP4B	LUSC	-0.249131461385708	0.019421220045197	1.71172349109879	Underexpression	****	3.5e-31	30.4559319556497	Gene expression	Microsatellite instability	0.021	Risky	0.000508	Risky	0.797	NS	0.00392	Risky
INPP4B	LUSC	-0.371380653650684	0.00098462090967932	3.00673094566876	Underexpression	****	3.5e-31	30.4559319556497	Gene expression	Stemness	0.021	Risky	0.000508	Risky	0.797	NS	0.00392	Risky
INPP4B	PAAD	-0.364542215966372	2.2499786710349e-05	4.64782159882008	Overexpression	****	6.7e-53	52.1739251972992	Gene expression	Microsatellite instability	4.89e-05	Risky	0.000101	Risky	0.00136	Risky	6.6e-05	Risky
INPP4B	SARC	-0.217961220797141	1.09010566327888e-09	8.96253140411911	Unchanged	ns	0.51	0.292429823902064	Gene expression	Stemness	0.668	NS	0.797	NS	0.59	NS	0.958	NS
INPP4B	SKCM	0.316362472783562	3.29600471338415e-05	4.48201217592053	Overexpression	****	2e-111	110.698970004336	Gene expression	Stemness	0.0414	Risky	0.0562	NS			0.147	NS
INPP4B	UCEC	-0.329871221020083	3.58549627205556e-17	16.4454507247106	Underexpression	****	7.6e-19	18.1191864077192	Gene expression	Stemness	0.635	NS	0.112	NS	0.375	NS	0.699	NS
INPP4B	UCS	-0.62709978956602	3.94897979596112e-06	5.40351508822472	Underexpression	****	5.4e-13	12.267606240177	Gene expression	Stemness	0.0778	NS	0.0913	NS	0.0353	Protective	0.0107	Protective
INPP5A	BRCA	-0.347485948563521	1.92221385284647e-33	32.7161982972374	Underexpression	****	5.5e-58	57.2596373105058	Gene expression	Stemness	4e-04	Risky	0.00568	Risky	0.833	NS	0.0638	NS
INPP5A	GBM	0.213859615915336	2.14386842122123e-09	8.66880187275311	Underexpression	****	3.8e-41	40.4202164033832	Gene expression	Stemness	0.909	NS	0.651	NS			0.0796	NS
INPP5A	KIRC	-0.438012788088394	0.00477424836508511	2.32109499195258	Unchanged	ns	0.067	1.17392519729917	Gene expression	Stemness	1.99e-07	Protective	8.18e-09	Protective	0.689	NS	1.24e-06	Protective
INPP5A	LGG	0.28111460546905	4.53070909821158e-17	16.3438338215324	Underexpression	****	2.9e-15	14.537602002101	Gene expression	Stemness	0.00227	Protective	0.00148	Protective	0.0721	NS	0.000298	Protective
INPP5A	MESO	-0.427887200474635	3.01779926821339e-06	5.52030965110997	""	""			Gene expression	Stemness	0.114	NS	0.0477	Risky	0.582	NS	0.918	NS
INPP5A	SKCM	0.14670751193779	0.0481802115759545	1.31713129719638	Underexpression	****	1.8e-111	110.744727494897	Gene expression	Tumor mutational burden	0.0677	NS	0.145	NS			0.397	NS
INPP5A	THCA	-0.249776479001847	7.73713787551166e-18	17.1114196639618	Underexpression	****	3.5e-47	46.4559319556497	Gene expression	Stemness	0.353	NS	0.996	NS	0.2	NS	0.0968	NS
INPP5A	UCEC	-0.455256588824259	3.04457215387093e-10	9.51647372906334	Underexpression	****	6.4e-42	41.1938200260161	Gene expression	Stemness	0.916	NS	0.81	NS	0.686	NS	0.538	NS
INPP5B	KICH	-0.629461444799318	2.84764767200439e-13	12.5455137452212	Underexpression	****	5.4e-14	13.267606240177	Gene expression	Stemness	0.0194	Risky	0.0118	Risky	0.208	NS	0.0133	Risky
INPP5B	KIRC	-0.15063488841823	0.0334885080986711	1.47510419969653	Unchanged	ns	0.12	0.920818753952375	Gene expression	Microsatellite instability	0.36	NS	0.012	Protective	0.848	NS	0.000859	Protective
INPP5B	KIRC	-0.421570706525131	0.000825077849311218	3.08350507213953	Unchanged	ns	0.12	0.920818753952375	Gene expression	Stemness	0.36	NS	0.012	Protective	0.848	NS	0.000859	Protective
INPP5B	LIHC	-0.199675042158106	4.64142008864428e-25	24.3333491223968	Underexpression	****	9.2e-30	29.0362121726544	Gene expression	Stemness	0.0448	Risky	0.135	NS	0.423	NS	0.0857	NS
INPP5B	LUAD	-0.332478502184692	1.25578434230693e-14	13.901084936226	Underexpression	****	3.8e-88	87.4202164033832	Gene expression	Stemness	0.00117	Protective	0.0235	Protective	0.0817	NS	0.01	Protective
INPP5B	LUSC	-0.319020373377737	1.11699214617489e-15	14.9519498804967	Underexpression	****	2.3e-111	110.638272163982	Gene expression	Stemness	0.167	NS	0.0726	NS	0.234	NS	0.0463	Risky
INPP5B	PAAD	-0.470251632870592	0.000952879051398954	3.0209622207085	Overexpression	****	2.8e-13	12.5528419686578	Gene expression	Stemness	0.157	NS	0.233	NS	0.349	NS	0.00318	Protective
INPP5B	PRAD	-0.495905174347119	0.00332188412373083	2.47861552098216	Underexpression	****	1.6e-52	51.7958800173441	Gene expression	Stemness	0.344	NS	0.254	NS	0.361	NS	0.0229	Risky
INPP5D	BLCA	-0.281025138306994	0.0030070329657445	2.52186181075467	Unchanged	ns	0.12	0.920818753952375	Gene expression	Microsatellite instability	0.117	NS	0.0544	NS	0.0637	NS	0.00827	Protective
INPP5D	BLCA	-0.348340525792044	4.37620937062659e-12	11.3589019082622	Unchanged	ns	0.12	0.920818753952375	Gene expression	Stemness	0.117	NS	0.0544	NS	0.0637	NS	0.00827	Protective
INPP5D	CESC	-0.231821285962453	4.62232206338735e-06	5.33513979804361	Underexpression	*	0.044	1.35654732351381	Gene expression	Stemness	0.0957	NS	0.0225	Protective	0.0643	NS	0.0367	Protective
INPP5D	COAD	-0.248388492769472	8.51195239933148e-11	10.0699708137104	Overexpression	****	6.3e-49	48.2006594505464	Gene expression	Microsatellite instability	0.264	NS	0.0407	Risky	0.223	NS	0.0717	NS
INPP5D	KIRP	-0.312922432075126	8.7067917159784e-14	13.0601418446163	Overexpression	****	3.6e-06	5.44369749923271	Gene expression	Stemness	0.283	NS	0.00321	Protective	0.318	NS	0.22	NS
INPP5D	LIHC	-0.34231582625242	0.016034449116996	1.79494595619445	Unchanged	ns	0.2	0.698970004336019	Gene expression	Stemness	0.44	NS	0.486	NS	0.158	NS	0.477	NS
INPP5D	LUAD	-0.287315408978976	4.4423294637276e-07	6.35238923530289	Underexpression	****	1.5e-67	66.8239087409443	Gene expression	Microsatellite instability	0.234	NS	0.0859	NS	0.486	NS	0.115	NS
INPP5D	SARC	-0.205447611999226	2.12604266674094e-25	24.6724280240346	Unchanged	ns	0.081	1.09151498112135	Gene expression	Stemness	0.0398	Protective	0.0486	Protective	0.368	NS	0.216	NS
INPP5D	SKCM	-0.319770771894271	3.8370297024795e-05	4.4160048389114	Unchanged	ns	0.058	1.23657200643706	Gene expression	Stemness	3.95e-05	Protective	0.000131	Protective			0.0418	Protective
INPP5D	TGCT	0.448529147663217	2.42695847228623e-32	31.6149376548223	Overexpression	****	1.1e-38	37.9586073148418	Gene expression	Stemness	0.312	NS	0.36	NS	0.316	NS	0.108	NS
INPP5D	UCEC	-0.340275450277851	6.26986680737315e-67	66.2027416849169	Underexpression	****	4.2e-27	26.3767507096021	Gene expression	Stemness	0.61	NS	0.813	NS	0.0593	NS	0.0379	Protective
INPP5D	UVM	-0.34141199132672	0.018676632877853	1.72870141795486	""	""			Gene expression	Stemness	0.0601	NS	0.0626	NS			0.515	NS
INPP5E	THCA	-0.393370703788624	0.000102994221625228	3.98718714021399	Underexpression	****	4.8e-101	100.318758762624	Gene expression	Stemness	0.389	NS	0.0868	NS	0.345	NS	0.639	NS
INPP5E	THCA	-0.145380090615481	0.038063177016458	1.41949496530983	Underexpression	****	4.8e-101	100.318758762624	Gene expression	Tumor mutational burden	0.389	NS	0.0868	NS	0.345	NS	0.639	NS
INPP5F	BLCA	-0.175932177990192	0.00506695646045328	2.29525282751634	Underexpression	***	0.00044	3.35654732351381	Gene expression	Stemness	0.441	NS	0.277	NS	0.798	NS	0.195	NS
INPP5F	KIRC	-0.127524315260179	1.33950347067333e-05	4.87305615679088	Underexpression	****	1.6e-05	4.79588001734407	Gene expression	Stemness	5.63e-05	Protective	1.61e-08	Protective	0.92	NS	7.17e-07	Protective
INPP5F	LGG	0.216832040613443	0.0250230564954962	1.60165964356129	Underexpression	****	8.8e-59	58.0555173278498	Gene expression	Stemness	0.0627	NS	0.0453	Protective	0.161	NS	0.17	NS
INPP5F	PCPG	0.266843369105266	5.26529431722508e-09	8.27857734778822	Overexpression	**	0.0038	2.42021640338319	Gene expression	Stemness	0.594	NS	0.267	NS	0.877	NS	0.0252	Protective
INPP5F	SKCM	0.30085451494655	0.0325365200477881	1.48762889899787	Overexpression	****	1.2e-115	114.920818753952	Gene expression	Microsatellite instability	0.0146	Protective	0.0354	Protective			0.568	NS
INPP5J	BRCA	-0.148416539193105	5.46929341743555e-05	4.26206877690788	Overexpression	****	5.4e-07	6.26760624017703	Gene expression	Microsatellite instability	0.49	NS	0.0218	Protective	0.00784	Protective	0.0382	Protective
INPP5J	BRCA	-0.30778803576751	6.69053152192142e-26	25.174539378814	Overexpression	****	5.4e-07	6.26760624017703	Gene expression	Stemness	0.49	NS	0.0218	Protective	0.00784	Protective	0.0382	Protective
INPP5J	KICH	0.563439824650522	2.79229730985592e-07	6.55403834208198	Overexpression	****	4.7e-16	15.3279021420643	Gene expression	Stemness	0.0404	Protective	0.0087	Protective	0.0819	NS	0.0326	Protective
INPP5J	KIRP	-0.260747790329373	1.94876952532319e-05	4.71023952045088	Underexpression	****	5e-26	25.301029995664	Gene expression	Stemness	0.001	Protective	3.02e-05	Protective	0.238	NS	0.000313	Protective
INPP5J	LGG	0.136679650524497	2.74828480618649e-15	14.5609382631169	Underexpression	****	4.9e-55	54.3098039199715	Gene expression	Stemness	0.015	Protective	0.00125	Protective	0.154	NS	0.00157	Protective
INPP5J	LUAD	-0.23681484841184	3.5343025062522e-07	6.45169628132231	Underexpression	****	2e-07	6.69897000433602	Gene expression	Stemness	1.48e-05	Protective	2.46e-05	Protective	0.269	NS	0.000138	Protective
INPP5J	PAAD	0.252598637854423	0.0195749917750435	1.70829841175043	Underexpression	****	1.6e-42	41.7958800173441	Gene expression	Microsatellite instability	0.005	Protective	0.00542	Protective	0.207	NS	0.00743	Protective
INPP5J	STAD	0.200548219451139	0.000708485384182596	3.14966910467456	Underexpression	****	9.4e-24	23.0268721464003	Gene expression	Stemness	0.00305	Protective	0.0284	Protective	0.132	NS	0.0391	Protective
INPP5K	COAD	-0.524689489991214	1.21442252805117e-09	8.91563018502768	Underexpression	****	1.7e-68	67.7695510786217	Gene expression	Stemness	0.371	NS	0.0596	NS	0.821	NS	0.0817	NS
INPP5K	KICH	-0.661395982736178	1.52614207536409e-22	21.8164050340912	Underexpression	****	1.7e-06	5.76955107862173	Gene expression	Stemness	0.0891	NS	0.0591	NS	0.469	NS	0.0697	NS
INPP5K	KIRP	-0.453519722238732	0.0239973133864563	1.61983737690289	Unchanged	ns	0.38	0.42021640338319	Gene expression	Stemness	0.114	NS	0.0106	Protective	0.0224	Protective	0.001	Protective
INPP5K	LIHC	-0.246329673078242	4.48296020647019e-11	10.3484351161838	Unchanged	ns	0.74	0.130768280269024	Gene expression	Stemness	0.875	NS	0.344	NS	0.0363	Protective	0.0867	NS
INPP5K	LUSC	-0.409075578306319	2.38827441753063e-17	16.6219157733667	Underexpression	****	5.5e-120	119.259637310506	Gene expression	Stemness	0.0942	NS	0.00643	Risky	0.00795	Risky	0.00297	Risky
